id,name,kind
Gene::55691,FRMD4A,Gene
Gene::10690,FUT9,Gene
Gene::55748,CNDP2,Gene
Gene::122742,OR4L1,Gene
Gene::80155,NAA15,Gene
Gene::255725,OR52B2,Gene
Gene::6521,SLC4A1,Gene
Gene::29781,NCAPH2,Gene
Gene::4005,LMO2,Gene
Gene::3362,HTR6,Gene
Gene::1158,CKM,Gene
Gene::25915,NDUFAF3,Gene
Gene::54986,ULK4,Gene
Gene::26476,OR10J1,Gene
Gene::117531,TMC1,Gene
Gene::10360,NPM3,Gene
Gene::3770,KCNJ14,Gene
Gene::9187,SLC24A1,Gene
Gene::94081,SFXN1,Gene
Gene::153642,ARSK,Gene
Gene::55357,TBC1D2,Gene
Gene::22845,DOLK,Gene
Gene::4122,MAN2A2,Gene
Gene::27131,SNX5,Gene
Gene::1104,RCC1,Gene
Gene::3705,ITPK1,Gene
Gene::8310,ACOX3,Gene
Gene::6698,SPRR1A,Gene
Gene::9584,RBM39,Gene
Gene::54974,THG1L,Gene
Gene::1912,PHC2,Gene
Gene::6596,HLTF,Gene
Gene::2948,GSTM4,Gene
Gene::84446,BRSK1,Gene
Gene::203068,TUBB,Gene
Gene::50838,TAS2R13,Gene
Gene::4289,MKLN1,Gene
Gene::55526,DHTKD1,Gene
Gene::10885,WDR3,Gene
Gene::23052,ENDOD1,Gene
Gene::91,ACVR1B,Gene
Gene::93185,IGSF8,Gene
Gene::10988,METAP2,Gene
Gene::11214,AKAP13,Gene
Gene::84248,FYTTD1,Gene
Gene::7555,CNBP,Gene
Gene::23284,ADGRL3,Gene
Gene::6697,SPR,Gene
Gene::51373,MRPS17,Gene
Gene::3752,KCND3,Gene
Gene::64802,NMNAT1,Gene
Gene::22873,DZIP1,Gene
Gene::10576,CCT2,Gene
Gene::22848,AAK1,Gene
Gene::8338,HIST2H2AC,Gene
Gene::11227,GALNT5,Gene
Gene::410,ARSA,Gene
Gene::57419,SLC24A3,Gene
Gene::64432,MRPS25,Gene
Gene::5810,RAD1,Gene
Gene::3750,KCND1,Gene
Gene::280664,WFDC10B,Gene
Gene::84062,DTNBP1,Gene
Gene::5645,PRSS2,Gene
Gene::8428,STK24,Gene
Gene::3347,HTN3,Gene
Gene::220042,DDIAS,Gene
Gene::158135,TTLL11,Gene
Gene::5409,PNMT,Gene
Gene::8718,TNFRSF25,Gene
Gene::11311,VPS45,Gene
Gene::29844,TFPT,Gene
Gene::124783,SPATA32,Gene
Gene::9651,PLCH2,Gene
Gene::2220,FCN2,Gene
Gene::7386,UQCRFS1,Gene
Gene::4741,NEFM,Gene
Gene::29880,ALG5,Gene
Gene::23503,ZFYVE26,Gene
Gene::81833,SPACA1,Gene
Gene::5791,PTPRE,Gene
Gene::55285,RBM41,Gene
Gene::55638,SYBU,Gene
Gene::23492,CBX7,Gene
Gene::134829,CLVS2,Gene
Gene::573,BAG1,Gene
Gene::9038,TAAR5,Gene
Gene::838,CASP5,Gene
Gene::843,CASP10,Gene
Gene::256892,OR51F1,Gene
Gene::10249,GLYAT,Gene
Gene::14,AAMP,Gene
Gene::153562,MARVELD2,Gene
Gene::29803,REPIN1,Gene
Gene::79868,ALG13,Gene
Gene::51170,HSD17B11,Gene
Gene::6875,TAF4B,Gene
Gene::26060,APPL1,Gene
Gene::51701,NLK,Gene
Gene::56655,POLE4,Gene
Gene::3612,IMPA1,Gene
Gene::6751,SSTR1,Gene
Gene::57048,PLSCR3,Gene
Gene::23769,FLRT1,Gene
Gene::134147,CMBL,Gene
Gene::1565,CYP2D6,Gene
Gene::84896,ATAD1,Gene
Gene::11126,CD160,Gene
Gene::55068,ENOX1,Gene
Gene::4300,MLLT3,Gene
Gene::55656,INTS8,Gene
Gene::1629,DBT,Gene
Gene::246176,GAS2L2,Gene
Gene::57510,XPO5,Gene
Gene::27125,AFF4,Gene
Gene::390649,OR4F15,Gene
Gene::4774,NFIA,Gene
Gene::421,ARVCF,Gene
Gene::6625,SNRNP70,Gene
Gene::91137,SLC25A46,Gene
Gene::950,SCARB2,Gene
Gene::84814,PPAPDC3,Gene
Gene::3238,HOXD12,Gene
Gene::163702,IFNLR1,Gene
Gene::130888,FBXO36,Gene
Gene::4643,MYO1E,Gene
Gene::9531,BAG3,Gene
Gene::79317,OR4K5,Gene
Gene::63974,NEUROD6,Gene
Gene::6050,RNH1,Gene
Gene::8736,MYOM1,Gene
Gene::9380,GRHPR,Gene
Gene::11044,PAPD7,Gene
Gene::29800,ZDHHC1,Gene
Gene::5357,PLS1,Gene
Gene::79823,CAMKMT,Gene
Gene::9513,FXR2,Gene
Gene::79871,RPAP2,Gene
Gene::26153,KIF26A,Gene
Gene::2533,FYB,Gene
Gene::5768,QSOX1,Gene
Gene::79803,HPS6,Gene
Gene::119687,OR51A7,Gene
Gene::11057,ABHD2,Gene
Gene::262,AMD1,Gene
Gene::3977,LIFR,Gene
Gene::10733,PLK4,Gene
Gene::6123,RPL3L,Gene
Gene::89932,PAPLN,Gene
Gene::10904,BLCAP,Gene
Gene::114824,PNMA5,Gene
Gene::4321,MMP12,Gene
Gene::4094,MAF,Gene
Gene::84957,RELT,Gene
Gene::7072,TIA1,Gene
Gene::10469,TIMM44,Gene
Gene::2318,FLNC,Gene
Gene::321,APBA2,Gene
Gene::10641,NPRL2,Gene
Gene::254786,OR6C3,Gene
Gene::6948,TCN2,Gene
Gene::7170,TPM3,Gene
Gene::83590,TMUB1,Gene
Gene::29911,HOOK2,Gene
Gene::587,BCAT2,Gene
Gene::11185,INMT,Gene
Gene::4189,DNAJB9,Gene
Gene::148327,CREB3L4,Gene
Gene::55559,HAUS7,Gene
Gene::340990,OTOG,Gene
Gene::1120,CHKB,Gene
Gene::11177,BAZ1A,Gene
Gene::2295,FOXF2,Gene
Gene::676,BRDT,Gene
Gene::23464,GCAT,Gene
Gene::7088,TLE1,Gene
Gene::9069,CLDN12,Gene
Gene::23096,IQSEC2,Gene
Gene::80157,CWH43,Gene
Gene::4849,CNOT3,Gene
Gene::55037,PTCD3,Gene
Gene::4725,NDUFS5,Gene
Gene::2290,FOXG1,Gene
Gene::63924,CIDEC,Gene
Gene::3804,KIR2DL3,Gene
Gene::60493,FASTKD5,Gene
Gene::22853,LMTK2,Gene
Gene::165140,OXER1,Gene
Gene::6635,SNRPE,Gene
Gene::8533,COPS3,Gene
Gene::3150,HMGN1,Gene
Gene::81577,GFOD2,Gene
Gene::3756,KCNH1,Gene
Gene::9455,HOMER2,Gene
Gene::220134,SKA1,Gene
Gene::4885,NPTX2,Gene
Gene::55208,DCUN1D2,Gene
Gene::390637,GDPGP1,Gene
Gene::28989,NTMT1,Gene
Gene::11140,CDC37,Gene
Gene::1071,CETP,Gene
Gene::81544,GDPD5,Gene
Gene::25776,CBY1,Gene
Gene::153769,SH3RF2,Gene
Gene::23192,ATG4B,Gene
Gene::55577,NAGK,Gene
Gene::5279,PIGC,Gene
Gene::8711,TNK1,Gene
Gene::11014,KDELR2,Gene
Gene::23197,FAF2,Gene
Gene::7259,TSPYL1,Gene
Gene::22826,DNAJC8,Gene
Gene::10643,IGF2BP3,Gene
Gene::201292,TRIM65,Gene
Gene::8444,DYRK3,Gene
Gene::5229,PGGT1B,Gene
Gene::8424,BBOX1,Gene
Gene::23554,TSPAN12,Gene
Gene::3619,INCENP,Gene
Gene::176,ACAN,Gene
Gene::3959,LGALS3BP,Gene
Gene::51601,LIPT1,Gene
Gene::79834,PEAK1,Gene
Gene::51259,TMEM216,Gene
Gene::55153,SDAD1,Gene
Gene::10267,RAMP1,Gene
Gene::26273,FBXO3,Gene
Gene::221,ALDH3B1,Gene
Gene::2845,GPR22,Gene
Gene::84131,CEP78,Gene
Gene::11188,NISCH,Gene
Gene::51068,NMD3,Gene
Gene::8666,EIF3G,Gene
Gene::139065,SLITRK4,Gene
Gene::10283,CWC27,Gene
Gene::2872,MKNK2,Gene
Gene::54961,SSH3,Gene
Gene::9900,SV2A,Gene
Gene::57634,EP400,Gene
Gene::51367,POP5,Gene
Gene::9870,AREL1,Gene
Gene::83475,DOHH,Gene
Gene::3872,KRT17,Gene
Gene::50853,VILL,Gene
Gene::89890,KBTBD6,Gene
Gene::283455,KSR2,Gene
Gene::3046,HBE1,Gene
Gene::4850,CNOT4,Gene
Gene::25828,TXN2,Gene
Gene::64429,ZDHHC6,Gene
Gene::1118,CHIT1,Gene
Gene::132014,IL17RE,Gene
Gene::57570,TRMT5,Gene
Gene::9120,SLC16A6,Gene
Gene::57491,AHRR,Gene
Gene::8233,ZRSR2,Gene
Gene::23252,OTUD3,Gene
Gene::81566,CSRNP2,Gene
Gene::11072,DUSP14,Gene
Gene::8848,TSC22D1,Gene
Gene::56132,PCDHB3,Gene
Gene::23086,EXPH5,Gene
Gene::23413,NCS1,Gene
Gene::9913,SUPT7L,Gene
Gene::23230,VPS13A,Gene
Gene::54932,EXD3,Gene
Gene::6259,RYK,Gene
Gene::51735,RAPGEF6,Gene
Gene::23108,RAP1GAP2,Gene
Gene::9824,ARHGAP11A,Gene
Gene::900,CCNG1,Gene
Gene::53842,CLDN22,Gene
Gene::55188,RIC8B,Gene
Gene::788,SLC25A20,Gene
Gene::387755,INSC,Gene
Gene::9016,SLC25A14,Gene
Gene::9145,SYNGR1,Gene
Gene::3223,HOXC6,Gene
Gene::57369,GJD2,Gene
Gene::205564,SENP5,Gene
Gene::7122,CLDN5,Gene
Gene::4784,NFIX,Gene
Gene::84541,KBTBD8,Gene
Gene::22903,BTBD3,Gene
Gene::7466,WFS1,Gene
Gene::391211,OR2G6,Gene
Gene::8170,SLC14A2,Gene
Gene::4931,NVL,Gene
Gene::7347,UCHL3,Gene
Gene::387890,TMEM233,Gene
Gene::339906,PRSS42,Gene
Gene::7280,TUBB2A,Gene
Gene::3601,IL15RA,Gene
Gene::7044,LEFTY2,Gene
Gene::54700,RRN3,Gene
Gene::84902,CEP89,Gene
Gene::4723,NDUFV1,Gene
Gene::117153,MIA2,Gene
Gene::55768,NGLY1,Gene
Gene::79861,TUBAL3,Gene
Gene::94103,ORMDL3,Gene
Gene::83548,COG3,Gene
Gene::6881,TAF10,Gene
Gene::116832,RPL39L,Gene
Gene::3069,HDLBP,Gene
Gene::5455,POU3F3,Gene
Gene::2971,GTF3A,Gene
Gene::6734,SRPR,Gene
Gene::3762,KCNJ5,Gene
Gene::2992,GYG1,Gene
Gene::9325,TRIP4,Gene
Gene::8479,HIRIP3,Gene
Gene::27433,TOR2A,Gene
Gene::8386,OR1D5,Gene
Gene::114960,TSGA13,Gene
Gene::1457,CSNK2A1,Gene
Gene::5049,PAFAH1B2,Gene
Gene::55186,SLC25A36,Gene
Gene::63875,MRPL17,Gene
Gene::392138,OR2A25,Gene
Gene::2798,GNRHR,Gene
Gene::10262,SF3B4,Gene
Gene::10190,TXNDC9,Gene
Gene::341405,ANKRD33,Gene
Gene::10087,COL4A3BP,Gene
Gene::353174,ZACN,Gene
Gene::9761,MLEC,Gene
Gene::6559,SLC12A3,Gene
Gene::9993,DGCR2,Gene
Gene::1842,ECM2,Gene
Gene::343406,OR10R2,Gene
Gene::29116,MYLIP,Gene
Gene::55619,DOCK10,Gene
Gene::2762,GMDS,Gene
Gene::8777,MPDZ,Gene
Gene::1384,CRAT,Gene
Gene::128272,ARHGEF19,Gene
Gene::29117,BRD7,Gene
Gene::56656,OR2S2,Gene
Gene::92270,ATP6AP1L,Gene
Gene::6545,SLC7A4,Gene
Gene::23526,HMHA1,Gene
Gene::10146,G3BP1,Gene
Gene::1603,DAD1,Gene
Gene::134510,UBLCP1,Gene
Gene::27352,SGSM3,Gene
Gene::81611,ANP32E,Gene
Gene::26151,NAT9,Gene
Gene::4360,MRC1,Gene
Gene::27332,ZNF638,Gene
Gene::165904,XIRP1,Gene
Gene::27343,POLL,Gene
Gene::79966,SCD5,Gene
Gene::9265,CYTH3,Gene
Gene::10063,COX17,Gene
Gene::65055,REEP1,Gene
Gene::84285,EIF1AD,Gene
Gene::57623,ZFAT,Gene
Gene::8260,NAA10,Gene
Gene::1414,CRYBB1,Gene
Gene::3852,KRT5,Gene
Gene::10205,MPZL2,Gene
Gene::8087,FXR1,Gene
Gene::51014,TMED7,Gene
Gene::55723,ASF1B,Gene
Gene::91544,UBXN11,Gene
Gene::79651,RHBDF2,Gene
Gene::1060,CENPC,Gene
Gene::1750,DLX6,Gene
Gene::56126,PCDHB10,Gene
Gene::6328,SCN3A,Gene
Gene::3459,IFNGR1,Gene
Gene::64147,KIF9,Gene
Gene::8507,ENC1,Gene
Gene::347169,OR1B1,Gene
Gene::8988,HSPB3,Gene
Gene::2595,GANC,Gene
Gene::140689,CBLN4,Gene
Gene::23299,BICD2,Gene
Gene::6273,S100A2,Gene
Gene::2963,GTF2F2,Gene
Gene::5996,RGS1,Gene
Gene::51780,KDM3B,Gene
Gene::11145,PLA2G16,Gene
Gene::8505,PARG,Gene
Gene::10894,LYVE1,Gene
Gene::221301,FAM26D,Gene
Gene::201516,ZSCAN4,Gene
Gene::84445,LZTS2,Gene
Gene::56342,PPAN,Gene
Gene::2098,ESD,Gene
Gene::112609,MRAP2,Gene
Gene::160760,PPTC7,Gene
Gene::9063,PIAS2,Gene
Gene::5002,SLC22A18,Gene
Gene::10438,C1D,Gene
Gene::51327,AHSP,Gene
Gene::22850,ADNP2,Gene
Gene::1033,CDKN3,Gene
Gene::2707,GJB3,Gene
Gene::23107,MRPS27,Gene
Gene::64167,ERAP2,Gene
Gene::250,ALPP,Gene
Gene::84181,CHD6,Gene
Gene::6553,SLC9A5,Gene
Gene::11112,HIBADH,Gene
Gene::27085,MTBP,Gene
Gene::401667,OR51A2,Gene
Gene::8395,PIP5K1B,Gene
Gene::64744,SMAP2,Gene
Gene::64395,GMCL1,Gene
Gene::340267,COL28A1,Gene
Gene::56915,EXOSC5,Gene
Gene::143502,OR52I2,Gene
Gene::644,BLVRA,Gene
Gene::51130,ASB3,Gene
Gene::4234,METTL1,Gene
Gene::1152,CKB,Gene
Gene::2162,F13A1,Gene
Gene::392376,OR13C2,Gene
Gene::54600,UGT1A9,Gene
Gene::54922,RASIP1,Gene
Gene::57630,SH3RF1,Gene
Gene::5218,CDK14,Gene
Gene::64969,MRPS5,Gene
Gene::7011,TEP1,Gene
Gene::54505,DHX29,Gene
Gene::26135,SERBP1,Gene
Gene::119679,OR52J3,Gene
Gene::55139,ANKZF1,Gene
Gene::23432,GPR161,Gene
Gene::84270,C9orf89,Gene
Gene::6618,SNAPC2,Gene
Gene::22905,EPN2,Gene
Gene::5934,RBL2,Gene
Gene::25970,SH2B1,Gene
Gene::1347,COX7A2,Gene
Gene::2275,FHL3,Gene
Gene::881,CCIN,Gene
Gene::91304,TMEM259,Gene
Gene::430,ASCL2,Gene
Gene::93973,ACTR8,Gene
Gene::7818,DAP3,Gene
Gene::2961,GTF2E2,Gene
Gene::6297,SALL2,Gene
Gene::11285,B4GALT7,Gene
Gene::8497,PPFIA4,Gene
Gene::1047,CLGN,Gene
Gene::1797,DXO,Gene
Gene::348180,CTU2,Gene
Gene::6944,VPS72,Gene
Gene::9546,APBA3,Gene
Gene::340273,ABCB5,Gene
Gene::403,ARL3,Gene
Gene::8872,CDC123,Gene
Gene::84106,PRAM1,Gene
Gene::8665,EIF3F,Gene
Gene::9942,XYLB,Gene
Gene::2882,GPX7,Gene
Gene::5268,SERPINB5,Gene
Gene::2557,GABRA4,Gene
Gene::5047,PAEP,Gene
Gene::963,CD53,Gene
Gene::386724,AMIGO3,Gene
Gene::8089,YEATS4,Gene
Gene::57010,CABP4,Gene
Gene::9754,STARD8,Gene
Gene::26092,TOR1AIP1,Gene
Gene::8763,CD164,Gene
Gene::11313,LYPLA2,Gene
Gene::64219,PJA1,Gene
Gene::9533,POLR1C,Gene
Gene::50486,G0S2,Gene
Gene::5257,PHKB,Gene
Gene::8110,DPF3,Gene
Gene::5816,PVALB,Gene
Gene::25834,MGAT4C,Gene
Gene::56913,C1GALT1,Gene
Gene::79004,CUEDC2,Gene
Gene::11342,RNF13,Gene
Gene::123,PLIN2,Gene
Gene::29775,CARD10,Gene
Gene::157807,CLVS1,Gene
Gene::6323,SCN1A,Gene
Gene::84629,TNRC18,Gene
Gene::64863,METTL4,Gene
Gene::56259,CTNNBL1,Gene
Gene::90639,COX19,Gene
Gene::9146,HGS,Gene
Gene::1427,CRYGS,Gene
Gene::1429,CRYZ,Gene
Gene::125972,CALR3,Gene
Gene::51592,TRIM33,Gene
Gene::1421,CRYGD,Gene
Gene::5316,PKNOX1,Gene
Gene::221037,JMJD1C,Gene
Gene::2551,GABPA,Gene
Gene::57161,PELI2,Gene
Gene::197,AHSG,Gene
Gene::56955,MEPE,Gene
Gene::2224,FDPS,Gene
Gene::55198,APPL2,Gene
Gene::79571,GCC1,Gene
Gene::64084,CLSTN2,Gene
Gene::79144,PPDPF,Gene
Gene::8987,STBD1,Gene
Gene::94239,H2AFV,Gene
Gene::126006,PCP2,Gene
Gene::8383,OR1A1,Gene
Gene::7841,MOGS,Gene
Gene::54429,TAS2R5,Gene
Gene::10483,SEC23B,Gene
Gene::8447,DOC2B,Gene
Gene::22800,RRAS2,Gene
Gene::55501,CHST12,Gene
Gene::5324,PLAG1,Gene
Gene::2662,GDF10,Gene
Gene::340980,OR52B6,Gene
Gene::140730,RIMS4,Gene
Gene::27037,TRMT2A,Gene
Gene::29982,NRBF2,Gene
Gene::85313,PPIL4,Gene
Gene::29950,SERTAD1,Gene
Gene::4779,NFE2L1,Gene
Gene::51567,TDP2,Gene
Gene::401236,STMND1,Gene
Gene::646486,FABP12,Gene
Gene::390093,OR10A6,Gene
Gene::2900,GRIK4,Gene
Gene::113000,RPUSD1,Gene
Gene::54959,ODAM,Gene
Gene::120796,OR56A1,Gene
Gene::2619,GAS1,Gene
Gene::610,HCN2,Gene
Gene::55122,AKIRIN2,Gene
Gene::81890,QTRT1,Gene
Gene::2051,EPHB6,Gene
Gene::5160,PDHA1,Gene
Gene::245928,DEFB114,Gene
Gene::3590,IL11RA,Gene
Gene::10887,PROKR1,Gene
Gene::10289,EIF1B,Gene
Gene::2165,F13B,Gene
Gene::6161,RPL32,Gene
Gene::23208,SYT11,Gene
Gene::9628,RGS6,Gene
Gene::26091,HERC4,Gene
Gene::1758,DMP1,Gene
Gene::1674,DES,Gene
Gene::2035,EPB41,Gene
Gene::51478,HSD17B7,Gene
Gene::91419,XRCC6BP1,Gene
Gene::55814,BDP1,Gene
Gene::7335,UBE2V1,Gene
Gene::619189,SERINC4,Gene
Gene::6629,SNRPB2,Gene
Gene::634,CEACAM1,Gene
Gene::6168,RPL37A,Gene
Gene::26298,EHF,Gene
Gene::892,CCNC,Gene
Gene::3603,IL16,Gene
Gene::5267,SERPINA4,Gene
Gene::4154,MBNL1,Gene
Gene::1795,DOCK3,Gene
Gene::285220,EPHA6,Gene
Gene::1730,DIAPH2,Gene
Gene::147040,KCTD11,Gene
Gene::6611,SMS,Gene
Gene::346528,OR2A1,Gene
Gene::3382,ICA1,Gene
Gene::1337,COX6A1,Gene
Gene::55957,LIN37,Gene
Gene::8493,PPM1D,Gene
Gene::10772,SRSF10,Gene
Gene::4363,ABCC1,Gene
Gene::23022,PALLD,Gene
Gene::343172,OR2T8,Gene
Gene::140801,RPL10L,Gene
Gene::1404,HAPLN1,Gene
Gene::26168,SENP3,Gene
Gene::9899,SV2B,Gene
Gene::221823,PRPS1L1,Gene
Gene::55609,ZNF280C,Gene
Gene::11107,PRDM5,Gene
Gene::10528,NOP56,Gene
Gene::1555,CYP2B6,Gene
Gene::1329,COX5B,Gene
Gene::219957,OR9Q2,Gene
Gene::92241,RCSD1,Gene
Gene::717,C2,Gene
Gene::3995,FADS3,Gene
Gene::441061,MARCH11,Gene
Gene::266812,NAP1L5,Gene
Gene::126119,JOSD2,Gene
Gene::338398,TAS2R60,Gene
Gene::94120,SYTL3,Gene
Gene::51069,MRPL2,Gene
Gene::64067,NPAS3,Gene
Gene::51594,NBAS,Gene
Gene::51530,ZC3HC1,Gene
Gene::4668,NAGA,Gene
Gene::85441,HELZ2,Gene
Gene::435,ASL,Gene
Gene::2892,GRIA3,Gene
Gene::201562,HACD2,Gene
Gene::23551,RASD2,Gene
Gene::3217,HOXB7,Gene
Gene::64850,ETNPPL,Gene
Gene::6300,MAPK12,Gene
Gene::282775,OR5J2,Gene
Gene::80306,MED28,Gene
Gene::23241,PACS2,Gene
Gene::285527,FRYL,Gene
Gene::6567,SLC16A2,Gene
Gene::118881,COMTD1,Gene
Gene::2209,FCGR1A,Gene
Gene::10194,TSHZ1,Gene
Gene::1607,DGKB,Gene
Gene::23049,SMG1,Gene
Gene::51297,BPIFA1,Gene
Gene::89822,KCNK17,Gene
Gene::51114,ZDHHC9,Gene
Gene::4125,MAN2B1,Gene
Gene::4293,MAP3K9,Gene
Gene::10588,MTHFS,Gene
Gene::55740,ENAH,Gene
Gene::56894,AGPAT3,Gene
Gene::58494,JAM2,Gene
Gene::8840,WISP1,Gene
Gene::26747,NUFIP1,Gene
Gene::147841,SPC24,Gene
Gene::51028,VPS36,Gene
Gene::51522,TMEM14C,Gene
Gene::219484,OR5M8,Gene
Gene::9372,ZFYVE9,Gene
Gene::54861,SNRK,Gene
Gene::55190,NUDT11,Gene
Gene::55863,TMEM126B,Gene
Gene::23710,GABARAPL1,Gene
Gene::55832,CAND1,Gene
Gene::80150,ASRGL1,Gene
Gene::55278,QRSL1,Gene
Gene::57665,RDH14,Gene
Gene::54464,XRN1,Gene
Gene::146862,UNC45B,Gene
Gene::6775,STAT4,Gene
Gene::1825,DSC3,Gene
Gene::147111,NOTUM,Gene
Gene::53938,PPIL3,Gene
Gene::147699,PPM1N,Gene
Gene::2531,KDSR,Gene
Gene::3131,HLF,Gene
Gene::23047,PDS5B,Gene
Gene::23352,UBR4,Gene
Gene::51451,LCMT1,Gene
Gene::6729,SRP54,Gene
Gene::64344,HIF3A,Gene
Gene::23517,SKIV2L2,Gene
Gene::7913,DEK,Gene
Gene::360200,TMPRSS9,Gene
Gene::8343,HIST1H2BF,Gene
Gene::152518,NFXL1,Gene
Gene::9638,FEZ1,Gene
Gene::3866,KRT15,Gene
Gene::90864,SPSB3,Gene
Gene::9837,GINS1,Gene
Gene::1369,CPN1,Gene
Gene::92856,IMP4,Gene
Gene::349149,GJC3,Gene
Gene::94137,RP1L1,Gene
Gene::253175,CDY1B,Gene
Gene::219959,OR1S1,Gene
Gene::976,ADGRE5,Gene
Gene::146713,RBFOX3,Gene
Gene::9877,ZC3H11A,Gene
Gene::10489,LRRC41,Gene
Gene::55161,TMEM33,Gene
Gene::55342,STRBP,Gene
Gene::645,BLVRB,Gene
Gene::7350,UCP1,Gene
Gene::390113,OR4X1,Gene
Gene::57582,KCNT1,Gene
Gene::56180,MOSPD1,Gene
Gene::22843,PPM1E,Gene
Gene::22974,TPX2,Gene
Gene::149428,BNIPL,Gene
Gene::10899,JTB,Gene
Gene::283310,OTOGL,Gene
Gene::140467,ZNF358,Gene
Gene::9715,FAM131B,Gene
Gene::10713,USP39,Gene
Gene::9477,MED20,Gene
Gene::5376,PMP22,Gene
Gene::7275,TUB,Gene
Gene::29941,PKN3,Gene
Gene::1557,CYP2C19,Gene
Gene::146802,SLC47A2,Gene
Gene::26696,OR2T1,Gene
Gene::8971,H1FX,Gene
Gene::27341,RRP7A,Gene
Gene::152503,SH3D19,Gene
Gene::84939,MUM1,Gene
Gene::1418,CRYGA,Gene
Gene::7419,VDAC3,Gene
Gene::64840,PORCN,Gene
Gene::84656,GLYR1,Gene
Gene::10724,MGEA5,Gene
Gene::432,ASGR1,Gene
Gene::10587,TXNRD2,Gene
Gene::11138,TBC1D8,Gene
Gene::5917,RARS,Gene
Gene::166793,ZBTB49,Gene
Gene::10390,CEPT1,Gene
Gene::387032,ZKSCAN4,Gene
Gene::157,ADRBK2,Gene
Gene::51324,SPG21,Gene
Gene::64145,RBSN,Gene
Gene::3899,AFF3,Gene
Gene::10966,RAB40B,Gene
Gene::10625,IVNS1ABP,Gene
Gene::5729,PTGDR,Gene
Gene::1305,COL13A1,Gene
Gene::10656,KHDRBS3,Gene
Gene::4236,MFAP1,Gene
Gene::4355,MPP2,Gene
Gene::2125,EVPL,Gene
Gene::29114,TAGLN3,Gene
Gene::8291,DYSF,Gene
Gene::10112,KIF20A,Gene
Gene::1828,DSG1,Gene
Gene::5306,PITPNA,Gene
Gene::3090,HIC1,Gene
Gene::11266,DUSP12,Gene
Gene::64782,AEN,Gene
Gene::23266,ADGRL2,Gene
Gene::30008,EFEMP2,Gene
Gene::9986,RCE1,Gene
Gene::11018,TMED1,Gene
Gene::255877,BCL6B,Gene
Gene::54998,AURKAIP1,Gene
Gene::5681,PSKH1,Gene
Gene::8819,SAP30,Gene
Gene::10254,STAM2,Gene
Gene::57156,TMEM63C,Gene
Gene::55698,RADIL,Gene
Gene::8515,ITGA10,Gene
Gene::51447,IP6K2,Gene
Gene::55705,IPO9,Gene
Gene::24140,FTSJ1,Gene
Gene::55632,G2E3,Gene
Gene::60592,SCOC,Gene
Gene::1365,CLDN3,Gene
Gene::64785,GINS3,Gene
Gene::6499,SKIV2L,Gene
Gene::113235,SLC46A1,Gene
Gene::400,ARL1,Gene
Gene::57622,LRFN1,Gene
Gene::27010,TPK1,Gene
Gene::26521,TIMM8B,Gene
Gene::51493,RTCB,Gene
Gene::9843,HEPH,Gene
Gene::3257,HPS1,Gene
Gene::29988,SLC2A8,Gene
Gene::401409,RAB19,Gene
Gene::163486,DENND1B,Gene
Gene::4969,OGN,Gene
Gene::9328,GTF3C5,Gene
Gene::56262,LRRC8A,Gene
Gene::8760,CDS2,Gene
Gene::6908,TBP,Gene
Gene::11237,RNF24,Gene
Gene::4528,MTIF2,Gene
Gene::9277,WDR46,Gene
Gene::23762,OSBP2,Gene
Gene::55854,ZC3H15,Gene
Gene::55284,UBE2W,Gene
Gene::1412,CRYBA2,Gene
Gene::63943,FKBPL,Gene
Gene::254065,BRWD3,Gene
Gene::91010,FMNL3,Gene
Gene::9635,CLCA2,Gene
Gene::79725,THAP9,Gene
Gene::27175,TUBG2,Gene
Gene::10199,MPHOSPH10,Gene
Gene::8863,PER3,Gene
Gene::4673,NAP1L1,Gene
Gene::55074,OXR1,Gene
Gene::27032,ATP2C1,Gene
Gene::25921,ZDHHC5,Gene
Gene::256144,OR4C3,Gene
Gene::7343,UBTF,Gene
Gene::1415,CRYBB2,Gene
Gene::644353,ZCCHC18,Gene
Gene::51599,LSR,Gene
Gene::11180,WDR6,Gene
Gene::286362,OR13C9,Gene
Gene::4783,NFIL3,Gene
Gene::10495,ENOX2,Gene
Gene::53407,STX18,Gene
Gene::81669,CCNL2,Gene
Gene::65005,MRPL9,Gene
Gene::6603,SMARCD2,Gene
Gene::5959,RDH5,Gene
Gene::462,SERPINC1,Gene
Gene::84159,ARID5B,Gene
Gene::10274,STAG1,Gene
Gene::54926,UBE2R2,Gene
Gene::6884,TAF13,Gene
Gene::390445,OR5AU1,Gene
Gene::10044,SH2D3C,Gene
Gene::2980,GUCA2A,Gene
Gene::8453,CUL2,Gene
Gene::10023,FRAT1,Gene
Gene::63035,BCORL1,Gene
Gene::343930,MSGN1,Gene
Gene::53353,LRP1B,Gene
Gene::219473,OR8K3,Gene
Gene::646,BNC1,Gene
Gene::8036,SHOC2,Gene
Gene::151246,SGOL2,Gene
Gene::57147,SCYL3,Gene
Gene::119692,OR51S1,Gene
Gene::9690,UBE3C,Gene
Gene::22865,SLITRK3,Gene
Gene::80122,MAP3K19,Gene
Gene::1968,EIF2S3,Gene
Gene::81539,SLC38A1,Gene
Gene::6706,SPRR2G,Gene
Gene::5929,RBBP5,Gene
Gene::26035,GLCE,Gene
Gene::80346,REEP4,Gene
Gene::80036,TRPM3,Gene
